"Longitude","Latitude","DateTime","Temperature","Precipitation","SiteID","Longitude.1","Latitude.1","DateTime.1","Temperature.1","Precipitation.1","SiteID.1","Longitude.2","Latitude.2","DateTime.2","Temperature.2","Precipitation.2","SiteID.2","Longitude.3","Latitude.3","DateTime.3","Temperature.3","Precipitation.3","SiteID.3","Longitude.4","Latitude.4","DateTime.4","Temperature.4","Precipitation.4","SiteID.4","Longitude.5","Latitude.5","DateTime.5","Temperature.5","Precipitation.5","SiteID.5","Longitude.6","Latitude.6","DateTime.6","Temperature.6","Precipitation.6","SiteID.6","Longitude.7","Latitude.7","DateTime.7","Temperature.7","Precipitation.7","SiteID.7","Longitude.8","Latitude.8","DateTime.8","Temperature.8","Precipitation.8","SiteID.8","Longitude.9","Latitude.9","DateTime.9","Temperature.9","Precipitation.9","SiteID.9"
6,43.2,2016-01-01,282.034072875977,8.63075256347656e-05,1,6.28,44.3,2016-01-01,276.991104125977,1.43051147460938e-06,2,-0.744,48.7,2016-01-01,277.914932250977,9.5367431640625e-07,3,-1.4,49.6,2016-01-01,278.069229125977,0,4,-2.44,54,2016-01-01,276.823135375977,3.33786010742188e-06,5,12.7,57.2,2016-01-01,273.883682250977,0.000145912170410156,6,11.4,58.9,2016-01-01,274.418838500977,5.24520874023438e-06,7,25.1,61.7,2016-01-01,269.258682250977,4.76837158203125e-07,8,20.1,63.9,2016-01-01,273.334854125977,7.29560852050781e-05,9,20.6,67.7,2016-01-01,272.883682250977,1.81198120117188e-05,10
6,43.2,2016-01-01 01:00:00,281.927764892578,4.10079956054688e-05,1,6.28,44.3,2016-01-01 01:00:00,276.814483642578,4.76837158203125e-07,2,-0.744,48.7,2016-01-01 01:00:00,277.462921142578,0,3,-1.4,49.6,2016-01-01 01:00:00,278.326202392578,0,4,-2.44,54,2016-01-01 01:00:00,276.673858642578,9.5367431640625e-07,5,12.7,57.2,2016-01-01 01:00:00,274.052764892578,0.000149726867675781,6,11.4,58.9,2016-01-01 01:00:00,274.494171142578,4.29153442382812e-06,7,25.1,61.7,2016-01-01 01:00:00,269.271514892578,4.76837158203125e-07,8,20.1,63.9,2016-01-01 01:00:00,273.107452392578,6.4849853515625e-05,9,20.6,67.7,2016-01-01 01:00:00,273.128936767578,2.52723693847656e-05,10
6,43.2,2016-01-01 02:00:00,281.667358398438,1.00135803222656e-05,1,6.28,44.3,2016-01-01 02:00:00,276.630249023438,0,2,-0.744,48.7,2016-01-01 02:00:00,276.370483398438,0,3,-1.4,49.6,2016-01-01 02:00:00,279.114624023438,0,4,-2.44,54,2016-01-01 02:00:00,276.360717773438,0,5,12.7,57.2,2016-01-01 02:00:00,274.227905273438,9.87052917480469e-05,6,11.4,58.9,2016-01-01 02:00:00,274.511108398438,2.38418579101562e-06,7,25.1,61.7,2016-01-01 02:00:00,269.223999023438,9.5367431640625e-07,8,20.1,63.9,2016-01-01 02:00:00,272.587280273438,5.29289245605469e-05,9,20.6,67.7,2016-01-01 02:00:00,273.284545898438,3.86238098144531e-05,10
6,43.2,2016-01-01 03:00:00,281.285781860352,2.38418579101562e-06,1,6.28,44.3,2016-01-01 03:00:00,275.500625610352,4.76837158203125e-07,2,-0.744,48.7,2016-01-01 03:00:00,276.381484985352,0,3,-1.4,49.6,2016-01-01 03:00:00,277.033828735352,0,4,-2.44,54,2016-01-01 03:00:00,275.477188110352,0,5,12.7,57.2,2016-01-01 03:00:00,274.358047485352,3.33786010742188e-05,6,11.4,58.9,2016-01-01 03:00:00,274.713516235352,4.76837158203125e-07,7,25.1,61.7,2016-01-01 03:00:00,269.207656860352,9.5367431640625e-07,8,20.1,63.9,2016-01-01 03:00:00,272.352188110352,4.57763671875e-05,9,20.6,67.7,2016-01-01 03:00:00,273.377578735352,3.67164611816406e-05,10
6,43.2,2016-01-01 04:00:00,280.96662902832,0,1,6.28,44.3,2016-01-01 04:00:00,274.31428527832,0,2,-0.744,48.7,2016-01-01 04:00:00,276.73616027832,0,3,-1.4,49.6,2016-01-01 04:00:00,278.17951965332,0,4,-2.44,54,2016-01-01 04:00:00,273.94319152832,0,5,12.7,57.2,2016-01-01 04:00:00,274.38264465332,8.10623168945312e-06,6,11.4,58.9,2016-01-01 04:00:00,274.69319152832,4.76837158203125e-07,7,25.1,61.7,2016-01-01 04:00:00,269.21467590332,4.76837158203125e-07,8,20.1,63.9,2016-01-01 04:00:00,272.48616027832,4.86373901367188e-05,9,20.6,67.7,2016-01-01 04:00:00,273.41975402832,4.24385070800781e-05,10
6,43.2,2016-01-01 05:00:00,280.240188598633,0,1,6.28,44.3,2016-01-01 05:00:00,273.095657348633,0,2,-0.744,48.7,2016-01-01 05:00:00,277.777297973633,0,3,-1.4,49.6,2016-01-01 05:00:00,279.351516723633,0,4,-2.44,54,2016-01-01 05:00:00,273.970657348633,0,5,12.7,57.2,2016-01-01 05:00:00,274.544876098633,4.29153442382812e-06,6,11.4,58.9,2016-01-01 05:00:00,274.779251098633,1.43051147460938e-06,7,25.1,61.7,2016-01-01 05:00:00,269.175735473633,4.76837158203125e-07,8,20.1,63.9,2016-01-01 05:00:00,272.408157348633,5.62667846679688e-05,9,20.6,67.7,2016-01-01 05:00:00,272.972610473633,4.24385070800781e-05,10
6,43.2,2016-01-01 06:00:00,279.772613525391,0,1,6.28,44.3,2016-01-01 06:00:00,272.581207275391,0,2,-0.744,48.7,2016-01-01 06:00:00,277.946441650391,0,3,-1.4,49.6,2016-01-01 06:00:00,279.087066650391,0,4,-2.44,54,2016-01-01 06:00:00,274.077301025391,0,5,12.7,57.2,2016-01-01 06:00:00,274.645660400391,4.29153442382812e-06,6,11.4,58.9,2016-01-01 06:00:00,274.842926025391,4.76837158203125e-06,7,25.1,61.7,2016-01-01 06:00:00,269.065582275391,0,8,20.1,63.9,2016-01-01 06:00:00,272.366363525391,6.67572021484375e-05,9,20.6,67.7,2016-01-01 06:00:00,272.673004150391,4.67300415039062e-05,10
6,43.2,2016-01-01 07:00:00,279.728744506836,0,1,6.28,44.3,2016-01-01 07:00:00,271.968978881836,0,2,-0.744,48.7,2016-01-01 07:00:00,278.218978881836,1.1444091796875e-05,3,-1.4,49.6,2016-01-01 07:00:00,279.322494506836,0,4,-2.44,54,2016-01-01 07:00:00,274.107650756836,0,5,12.7,57.2,2016-01-01 07:00:00,274.871322631836,1.33514404296875e-05,6,11.4,58.9,2016-01-01 07:00:00,274.933822631836,1.43051147460938e-06,7,25.1,61.7,2016-01-01 07:00:00,268.941635131836,4.76837158203125e-07,8,20.1,63.9,2016-01-01 07:00:00,272.279525756836,5.48362731933594e-05,9,20.6,67.7,2016-01-01 07:00:00,272.314682006836,5.19752502441406e-05,10
6,43.2,2016-01-01 08:00:00,280.79052734375,0,1,6.28,44.3,2016-01-01 08:00:00,272.42919921875,0,2,-0.744,48.7,2016-01-01 08:00:00,278.88427734375,8.10623168945312e-06,3,-1.4,49.6,2016-01-01 08:00:00,279.87255859375,0,4,-2.44,54,2016-01-01 08:00:00,273.97216796875,0,5,12.7,57.2,2016-01-01 08:00:00,274.99951171875,4.29153442382812e-06,6,11.4,58.9,2016-01-01 08:00:00,275.05615234375,4.76837158203125e-07,7,25.1,61.7,2016-01-01 08:00:00,268.51904296875,9.5367431640625e-07,8,20.1,63.9,2016-01-01 08:00:00,272.15771484375,0.000106334686279297,9,20.6,67.7,2016-01-01 08:00:00,272.11083984375,3.62396240234375e-05,10
6,43.2,2016-01-01 09:00:00,281.998779296875,0,1,6.28,44.3,2016-01-01 09:00:00,274.699951171875,0,2,-0.744,48.7,2016-01-01 09:00:00,279.106201171875,1.33514404296875e-05,3,-1.4,49.6,2016-01-01 09:00:00,280.184326171875,1.23977661132812e-05,4,-2.44,54,2016-01-01 09:00:00,274.391357421875,0,5,12.7,57.2,2016-01-01 09:00:00,275.065185546875,2.86102294921875e-06,6,11.4,58.9,2016-01-01 09:00:00,275.112060546875,9.5367431640625e-07,7,25.1,61.7,2016-01-01 09:00:00,268.285888671875,9.5367431640625e-07,8,20.1,63.9,2016-01-01 09:00:00,271.850341796875,0.000127792358398438,9,20.6,67.7,2016-01-01 09:00:00,271.987060546875,3.814697265625e-05,10
6,43.2,2016-01-01 10:00:00,283.343017578125,0,1,6.28,44.3,2016-01-01 10:00:00,277.714111328125,0,2,-0.744,48.7,2016-01-01 10:00:00,279.270751953125,2.62260437011719e-05,3,-1.4,49.6,2016-01-01 10:00:00,280.825439453125,0.000100135803222656,4,-2.44,54,2016-01-01 10:00:00,275.231689453125,0,5,12.7,57.2,2016-01-01 10:00:00,275.028564453125,4.76837158203125e-07,6,11.4,58.9,2016-01-01 10:00:00,275.128173828125,4.76837158203125e-07,7,25.1,61.7,2016-01-01 10:00:00,268.042236328125,1.43051147460938e-06,8,20.1,63.9,2016-01-01 10:00:00,271.346923828125,0.000117778778076172,9,20.6,67.7,2016-01-01 10:00:00,271.870361328125,3.95774841308594e-05,10
6,43.2,2016-01-01 11:00:00,284.103271484375,0,1,6.28,44.3,2016-01-01 11:00:00,279.093505859375,4.76837158203125e-07,2,-0.744,48.7,2016-01-01 11:00:00,279.691162109375,5.19752502441406e-05,3,-1.4,49.6,2016-01-01 11:00:00,281.425537109375,0.000235557556152344,4,-2.44,54,2016-01-01 11:00:00,275.984130859375,0,5,12.7,57.2,2016-01-01 11:00:00,275.239990234375,0,6,11.4,58.9,2016-01-01 11:00:00,275.406005859375,0,7,25.1,61.7,2016-01-01 11:00:00,267.859130859375,1.43051147460938e-06,8,20.1,63.9,2016-01-01 11:00:00,271.329833984375,9.20295715332031e-05,9,20.6,67.7,2016-01-01 11:00:00,271.779052734375,3.67164611816406e-05,10
6,43.2,2016-01-01 12:00:00,284.893310546875,0,1,6.28,44.3,2016-01-01 12:00:00,279.408935546875,0,2,-0.744,48.7,2016-01-01 12:00:00,280.129638671875,3.95774841308594e-05,3,-1.4,49.6,2016-01-01 12:00:00,281.791748046875,0.000302314758300781,4,-2.44,54,2016-01-01 12:00:00,276.707763671875,0,5,12.7,57.2,2016-01-01 12:00:00,275.358154296875,0,6,11.4,58.9,2016-01-01 12:00:00,275.492919921875,4.76837158203125e-07,7,25.1,61.7,2016-01-01 12:00:00,267.483154296875,1.9073486328125e-06,8,20.1,63.9,2016-01-01 12:00:00,271.391357421875,7.62939453125e-05,9,20.6,67.7,2016-01-01 12:00:00,271.692138671875,3.24249267578125e-05,10
6,43.2,2016-01-01 13:00:00,284.77294921875,0,1,6.28,44.3,2016-01-01 13:00:00,279.32568359375,0,2,-0.744,48.7,2016-01-01 13:00:00,280.35888671875,5.62667846679688e-05,3,-1.4,49.6,2016-01-01 13:00:00,282.12646484375,0.000130176544189453,4,-2.44,54,2016-01-01 13:00:00,277.25146484375,0,5,12.7,57.2,2016-01-01 13:00:00,275.34130859375,0,6,11.4,58.9,2016-01-01 13:00:00,275.48388671875,0,7,25.1,61.7,2016-01-01 13:00:00,267.19287109375,1.43051147460938e-06,8,20.1,63.9,2016-01-01 13:00:00,271.48193359375,8.44001770019531e-05,9,20.6,67.7,2016-01-01 13:00:00,271.54052734375,3.00407409667969e-05,10
6,43.2,2016-01-01 14:00:00,284.804443359375,0,1,6.28,44.3,2016-01-01 14:00:00,279.329833984375,0,2,-0.744,48.7,2016-01-01 14:00:00,280.536865234375,0,3,-1.4,49.6,2016-01-01 14:00:00,282.445068359375,9.5367431640625e-06,4,-2.44,54,2016-01-01 14:00:00,277.327880859375,0,5,12.7,57.2,2016-01-01 14:00:00,275.335693359375,9.5367431640625e-07,6,11.4,58.9,2016-01-01 14:00:00,275.439208984375,9.5367431640625e-07,7,25.1,61.7,2016-01-01 14:00:00,266.589599609375,9.5367431640625e-07,8,20.1,63.9,2016-01-01 14:00:00,271.656005859375,7.86781311035156e-05,9,20.6,67.7,2016-01-01 14:00:00,271.657958984375,2.95639038085938e-05,10
6,43.2,2016-01-01 15:00:00,284.450927734375,0,1,6.28,44.3,2016-01-01 15:00:00,278.556396484375,0,2,-0.744,48.7,2016-01-01 15:00:00,280.870849609375,0,3,-1.4,49.6,2016-01-01 15:00:00,282.484130859375,0,4,-2.44,54,2016-01-01 15:00:00,277.513427734375,0,5,12.7,57.2,2016-01-01 15:00:00,275.368896484375,1.43051147460938e-06,6,11.4,58.9,2016-01-01 15:00:00,275.247802734375,2.38418579101562e-06,7,25.1,61.7,2016-01-01 15:00:00,265.913818359375,9.5367431640625e-07,8,20.1,63.9,2016-01-01 15:00:00,271.716552734375,7.10487365722656e-05,9,20.6,67.7,2016-01-01 15:00:00,271.618896484375,3.19480895996094e-05,10
6,43.2,2016-01-01 16:00:00,284.15185546875,0,1,6.28,44.3,2016-01-01 16:00:00,278.56591796875,0,2,-0.744,48.7,2016-01-01 16:00:00,280.74365234375,0.000119209289550781,3,-1.4,49.6,2016-01-01 16:00:00,282.29638671875,9.1552734375e-05,4,-2.44,54,2016-01-01 16:00:00,277.58935546875,7.62939453125e-06,5,12.7,57.2,2016-01-01 16:00:00,275.14599609375,2.86102294921875e-06,6,11.4,58.9,2016-01-01 16:00:00,275.26708984375,1.04904174804688e-05,7,25.1,61.7,2016-01-01 16:00:00,265.44287109375,9.5367431640625e-07,8,20.1,63.9,2016-01-01 16:00:00,271.70068359375,5.57899475097656e-05,9,20.6,67.7,2016-01-01 16:00:00,271.69677734375,3.00407409667969e-05,10
6,43.2,2016-01-01 17:00:00,283.500396728516,0,1,6.28,44.3,2016-01-01 17:00:00,276.932037353516,0,2,-0.744,48.7,2016-01-01 17:00:00,280.537506103516,0.000395774841308594,3,-1.4,49.6,2016-01-01 17:00:00,282.381256103516,0.000178337097167969,4,-2.44,54,2016-01-01 17:00:00,277.779693603516,4.10079956054688e-05,5,12.7,57.2,2016-01-01 17:00:00,274.918365478516,3.814697265625e-06,6,11.4,58.9,2016-01-01 17:00:00,275.299224853516,3.814697265625e-05,7,25.1,61.7,2016-01-01 17:00:00,264.771881103516,9.5367431640625e-07,8,20.1,63.9,2016-01-01 17:00:00,271.703521728516,4.29153442382812e-05,9,20.6,67.7,2016-01-01 17:00:00,271.617584228516,2.57492065429688e-05,10
6,43.2,2016-01-01 18:00:00,283.345947265625,0,1,6.28,44.3,2016-01-01 18:00:00,276.000244140625,4.76837158203125e-07,2,-0.744,48.7,2016-01-01 18:00:00,280.545166015625,0.000134468078613281,3,-1.4,49.6,2016-01-01 18:00:00,282.263916015625,0.000455856323242188,4,-2.44,54,2016-01-01 18:00:00,278.078369140625,0.000156879425048828,5,12.7,57.2,2016-01-01 18:00:00,274.910400390625,9.5367431640625e-07,6,11.4,58.9,2016-01-01 18:00:00,275.254150390625,7.58171081542969e-05,7,25.1,61.7,2016-01-01 18:00:00,264.181884765625,9.5367431640625e-07,8,20.1,63.9,2016-01-01 18:00:00,271.617431640625,3.29017639160156e-05,9,20.6,67.7,2016-01-01 18:00:00,271.386962890625,2.81333923339844e-05,10
6,43.2,2016-01-01 19:00:00,283.470199584961,0.000138282775878906,1,6.28,44.3,2016-01-01 19:00:00,275.763168334961,5.7220458984375e-05,2,-0.744,48.7,2016-01-01 19:00:00,280.751449584961,4.57763671875e-05,3,-1.4,49.6,2016-01-01 19:00:00,282.257308959961,0.00113964080810547,4,-2.44,54,2016-01-01 19:00:00,278.360824584961,0.000329971313476562,5,12.7,57.2,2016-01-01 19:00:00,274.618637084961,2.86102294921875e-06,6,11.4,58.9,2016-01-01 19:00:00,275.181137084961,5.24520874023438e-05,7,25.1,61.7,2016-01-01 19:00:00,263.804183959961,9.5367431640625e-07,8,20.1,63.9,2016-01-01 19:00:00,271.446762084961,3.62396240234375e-05,9,20.6,67.7,2016-01-01 19:00:00,271.065902709961,3.814697265625e-05,10
6,43.2,2016-01-01 20:00:00,283.494094848633,0.0001220703125,1,6.28,44.3,2016-01-01 20:00:00,275.253860473633,7.62939453125e-05,2,-0.744,48.7,2016-01-01 20:00:00,280.769485473633,3.4332275390625e-05,3,-1.4,49.6,2016-01-01 20:00:00,282.380813598633,0.000779151916503906,4,-2.44,54,2016-01-01 20:00:00,278.718704223633,0.000329971313476562,5,12.7,57.2,2016-01-01 20:00:00,274.246047973633,1.9073486328125e-06,6,11.4,58.9,2016-01-01 20:00:00,275.130813598633,2.09808349609375e-05,7,25.1,61.7,2016-01-01 20:00:00,263.234329223633,9.5367431640625e-07,8,20.1,63.9,2016-01-01 20:00:00,271.230422973633,4.1961669921875e-05,9,20.6,67.7,2016-01-01 20:00:00,270.996047973633,2.95639038085938e-05,10
6,43.2,2016-01-01 21:00:00,283.414505004883,7.20024108886719e-05,1,6.28,44.3,2016-01-01 21:00:00,275.861770629883,8.91685485839844e-05,2,-0.744,48.7,2016-01-01 21:00:00,280.877395629883,3.86238098144531e-05,3,-1.4,49.6,2016-01-01 21:00:00,282.518020629883,0.000130653381347656,4,-2.44,54,2016-01-01 21:00:00,279.010208129883,0.000170707702636719,5,12.7,57.2,2016-01-01 21:00:00,273.791458129883,3.33786010742188e-06,6,11.4,58.9,2016-01-01 21:00:00,275.068801879883,4.29153442382812e-06,7,25.1,61.7,2016-01-01 21:00:00,263.102005004883,1.43051147460938e-06,8,20.1,63.9,2016-01-01 21:00:00,270.978958129883,4.57763671875e-05,9,20.6,67.7,2016-01-01 21:00:00,270.879348754883,1.81198120117188e-05,10
6,43.2,2016-01-01 22:00:00,283.152038574219,5.57899475097656e-05,1,6.28,44.3,2016-01-01 22:00:00,276.829772949219,0.000207901000976562,2,-0.744,48.7,2016-01-01 22:00:00,281.591491699219,7.96318054199219e-05,3,-1.4,49.6,2016-01-01 22:00:00,283.111022949219,1.28746032714844e-05,4,-2.44,54,2016-01-01 22:00:00,278.927429199219,6.34193420410156e-05,5,12.7,57.2,2016-01-01 22:00:00,273.288757324219,2.86102294921875e-06,6,11.4,58.9,2016-01-01 22:00:00,274.782897949219,5.24520874023438e-06,7,25.1,61.7,2016-01-01 22:00:00,262.644226074219,1.9073486328125e-06,8,20.1,63.9,2016-01-01 22:00:00,270.616882324219,5.05447387695312e-05,9,20.6,67.7,2016-01-01 22:00:00,270.782897949219,1.47819519042969e-05,10
6,43.2,2016-01-01 23:00:00,283.07275390625,4.67300415039062e-05,1,6.28,44.3,2016-01-01 23:00:00,276.93408203125,0.000246524810791016,2,-0.744,48.7,2016-01-01 23:00:00,281.95166015625,2.19345092773438e-05,3,-1.4,49.6,2016-01-01 23:00:00,283.47900390625,7.62939453125e-06,4,-2.44,54,2016-01-01 23:00:00,279.10400390625,0.000162601470947266,5,12.7,57.2,2016-01-01 23:00:00,272.96533203125,2.38418579101562e-06,6,11.4,58.9,2016-01-01 23:00:00,274.53564453125,8.10623168945312e-06,7,25.1,61.7,2016-01-01 23:00:00,262.63720703125,2.86102294921875e-06,8,20.1,63.9,2016-01-01 23:00:00,270.45361328125,4.48226928710938e-05,9,20.6,67.7,2016-01-01 23:00:00,270.48681640625,1.57356262207031e-05,10
6,43.2,2016-01-02,283.090576171875,3.4332275390625e-05,1,6.28,44.3,2016-01-02,276.737060546875,0.000226497650146484,2,-0.744,48.7,2016-01-02,282.207763671875,3.4332275390625e-05,3,-1.4,49.6,2016-01-02,283.778076171875,5.7220458984375e-06,4,-2.44,54,2016-01-02,279.426513671875,0.000300407409667969,5,12.7,57.2,2016-01-02,272.721435546875,2.38418579101562e-06,6,11.4,58.9,2016-01-02,274.321044921875,1.04904174804688e-05,7,25.1,61.7,2016-01-02,262.559326171875,4.76837158203125e-06,8,20.1,63.9,2016-01-02,270.252685546875,3.00407409667969e-05,9,20.6,67.7,2016-01-02,270.502685546875,1.66893005371094e-05,10
6,43.2,2016-01-02 01:00:00,282.893890380859,2.00271606445312e-05,1,6.28,44.3,2016-01-02 01:00:00,276.372406005859,0.000421047210693359,2,-0.744,48.7,2016-01-02 01:00:00,282.393890380859,4.05311584472656e-05,3,-1.4,49.6,2016-01-02 01:00:00,283.888031005859,1.9073486328125e-06,4,-2.44,54,2016-01-02 01:00:00,279.684906005859,0.000464439392089844,5,12.7,57.2,2016-01-02 01:00:00,272.634124755859,2.38418579101562e-06,6,11.4,58.9,2016-01-02 01:00:00,274.085296630859,1.28746032714844e-05,7,25.1,61.7,2016-01-02 01:00:00,262.657562255859,6.19888305664062e-06,8,20.1,63.9,2016-01-02 01:00:00,270.139984130859,2.14576721191406e-05,9,20.6,67.7,2016-01-02 01:00:00,270.343109130859,1.52587890625e-05,10
6,43.2,2016-01-02 02:00:00,282.684066772461,1.57356262207031e-05,1,6.28,44.3,2016-01-02 02:00:00,276.404769897461,0.00045013427734375,2,-0.744,48.7,2016-01-02 02:00:00,282.225082397461,1.04904174804688e-05,3,-1.4,49.6,2016-01-02 02:00:00,283.846176147461,1.43051147460938e-06,4,-2.44,54,2016-01-02 02:00:00,279.838363647461,0.000446319580078125,5,12.7,57.2,2016-01-02 02:00:00,272.383285522461,2.86102294921875e-06,6,11.4,58.9,2016-01-02 02:00:00,273.939926147461,1.43051147460938e-05,7,25.1,61.7,2016-01-02 02:00:00,262.549301147461,9.05990600585938e-06,8,20.1,63.9,2016-01-02 02:00:00,269.785629272461,1.81198120117188e-05,9,20.6,67.7,2016-01-02 02:00:00,270.246566772461,1.1444091796875e-05,10
6,43.2,2016-01-02 03:00:00,282.731002807617,1.47819519042969e-05,1,6.28,44.3,2016-01-02 03:00:00,276.277877807617,0.000306129455566406,2,-0.744,48.7,2016-01-02 03:00:00,281.688034057617,4.76837158203125e-07,3,-1.4,49.6,2016-01-02 03:00:00,283.463424682617,8.10623168945312e-06,4,-2.44,54,2016-01-02 03:00:00,280.016159057617,0.000354766845703125,5,12.7,57.2,2016-01-02 03:00:00,272.182174682617,3.33786010742188e-06,6,11.4,58.9,2016-01-02 03:00:00,273.639205932617,1.33514404296875e-05,7,25.1,61.7,2016-01-02 03:00:00,262.205612182617,7.15255737304688e-06,8,20.1,63.9,2016-01-02 03:00:00,269.574752807617,1.47819519042969e-05,9,20.6,67.7,2016-01-02 03:00:00,270.295455932617,6.19888305664062e-06,10
6,43.2,2016-01-02 04:00:00,282.845108032227,0.000754833221435547,1,6.28,44.3,2016-01-02 04:00:00,276.534561157227,0.000214099884033203,2,-0.744,48.7,2016-01-02 04:00:00,281.620498657227,2.38418579101562e-06,3,-1.4,49.6,2016-01-02 04:00:00,283.296279907227,0.000969409942626953,4,-2.44,54,2016-01-02 04:00:00,280.077529907227,5.86509704589844e-05,5,12.7,57.2,2016-01-02 04:00:00,271.811904907227,2.86102294921875e-06,6,11.4,58.9,2016-01-02 04:00:00,273.374404907227,1.1444091796875e-05,7,25.1,61.7,2016-01-02 04:00:00,262.192764282227,7.62939453125e-06,8,20.1,63.9,2016-01-02 04:00:00,269.495498657227,2.00271606445312e-05,9,20.6,67.7,2016-01-02 04:00:00,270.399795532227,4.29153442382812e-06,10
6,43.2,2016-01-02 05:00:00,283.223114013672,0.000696182250976562,1,6.28,44.3,2016-01-02 05:00:00,276.742645263672,0.000303268432617188,2,-0.744,48.7,2016-01-02 05:00:00,281.846160888672,4.29153442382812e-06,3,-1.4,49.6,2016-01-02 05:00:00,283.559051513672,1.62124633789062e-05,4,-2.44,54,2016-01-02 05:00:00,280.178192138672,4.57763671875e-05,5,12.7,57.2,2016-01-02 05:00:00,271.547332763672,3.33786010742188e-06,6,11.4,58.9,2016-01-02 05:00:00,273.102020263672,9.5367431640625e-06,7,25.1,61.7,2016-01-02 05:00:00,261.752410888672,7.15255737304688e-06,8,20.1,63.9,2016-01-02 05:00:00,269.225067138672,2.6702880859375e-05,9,20.6,67.7,2016-01-02 05:00:00,270.492645263672,3.814697265625e-06,10
6,43.2,2016-01-02 06:00:00,283.211700439453,0.00122451782226562,1,6.28,44.3,2016-01-02 06:00:00,276.864044189453,0.000780582427978516,2,-0.744,48.7,2016-01-02 06:00:00,282.039825439453,3.814697265625e-06,3,-1.4,49.6,2016-01-02 06:00:00,283.574981689453,3.814697265625e-06,4,-2.44,54,2016-01-02 06:00:00,280.252716064453,6.81877136230469e-05,5,12.7,57.2,2016-01-02 06:00:00,271.352325439453,2.86102294921875e-06,6,11.4,58.9,2016-01-02 06:00:00,272.848419189453,7.15255737304688e-06,7,25.1,61.7,2016-01-02 06:00:00,261.594512939453,6.19888305664062e-06,8,20.1,63.9,2016-01-02 06:00:00,269.108184814453,2.62260437011719e-05,9,20.6,67.7,2016-01-02 06:00:00,270.408966064453,3.814697265625e-06,10
6,43.2,2016-01-02 07:00:00,283.542388916016,0.00179147720336914,1,6.28,44.3,2016-01-02 07:00:00,276.903717041016,0.00145101547241211,2,-0.744,48.7,2016-01-02 07:00:00,281.985748291016,5.57899475097656e-05,3,-1.4,49.6,2016-01-02 07:00:00,283.608795166016,3.52859497070312e-05,4,-2.44,54,2016-01-02 07:00:00,280.208404541016,8.82148742675781e-05,5,12.7,57.2,2016-01-02 07:00:00,270.983795166016,1.9073486328125e-06,6,11.4,58.9,2016-01-02 07:00:00,272.354888916016,8.58306884765625e-06,7,25.1,61.7,2016-01-02 07:00:00,261.349029541016,2.86102294921875e-06,8,20.1,63.9,2016-01-02 07:00:00,268.936920166016,3.14712524414062e-05,9,20.6,67.7,2016-01-02 07:00:00,270.352935791016,5.7220458984375e-06,10
6,43.2,2016-01-02 08:00:00,283.637847900391,0.00282812118530273,1,6.28,44.3,2016-01-02 08:00:00,276.991363525391,0.00204372406005859,2,-0.744,48.7,2016-01-02 08:00:00,282.042144775391,0.000136852264404297,3,-1.4,49.6,2016-01-02 08:00:00,283.688629150391,0.000585079193115234,4,-2.44,54,2016-01-02 08:00:00,280.208160400391,8.58306884765625e-06,5,12.7,57.2,2016-01-02 08:00:00,270.821441650391,2.38418579101562e-06,6,11.4,58.9,2016-01-02 08:00:00,271.979644775391,8.10623168945312e-06,7,25.1,61.7,2016-01-02 08:00:00,261.366363525391,3.814697265625e-06,8,20.1,63.9,2016-01-02 08:00:00,268.821441650391,2.81333923339844e-05,9,20.6,67.7,2016-01-02 08:00:00,270.383941650391,7.15255737304688e-06,10
6,43.2,2016-01-02 09:00:00,283.910491943359,0.00148725509643555,1,6.28,44.3,2016-01-02 09:00:00,277.371429443359,0.00231313705444336,2,-0.744,48.7,2016-01-02 09:00:00,282.123382568359,0.000606536865234375,3,-1.4,49.6,2016-01-02 09:00:00,283.584320068359,0.00140237808227539,4,-2.44,54,2016-01-02 09:00:00,280.586273193359,2.38418579101562e-06,5,12.7,57.2,2016-01-02 09:00:00,270.726898193359,4.76837158203125e-06,6,11.4,58.9,2016-01-02 09:00:00,271.510101318359,1.38282775878906e-05,7,25.1,61.7,2016-01-02 09:00:00,261.599945068359,3.33786010742188e-06,8,20.1,63.9,2016-01-02 09:00:00,268.615570068359,2.86102294921875e-05,9,20.6,67.7,2016-01-02 09:00:00,270.314788818359,7.62939453125e-06,10
6,43.2,2016-01-02 10:00:00,283.981826782227,0.000324249267578125,1,6.28,44.3,2016-01-02 10:00:00,278.362686157227,0.000905513763427734,2,-0.744,48.7,2016-01-02 10:00:00,281.378311157227,0.00161552429199219,3,-1.4,49.6,2016-01-02 10:00:00,283.661514282227,0.00232315063476562,4,-2.44,54,2016-01-02 10:00:00,280.864639282227,7.15255737304688e-06,5,12.7,57.2,2016-01-02 10:00:00,270.657608032227,5.24520874023438e-06,6,11.4,58.9,2016-01-02 10:00:00,270.905654907227,1.71661376953125e-05,7,25.1,61.7,2016-01-02 10:00:00,262.028701782227,3.33786010742188e-06,8,20.1,63.9,2016-01-02 10:00:00,268.727920532227,2.05039978027344e-05,9,20.6,67.7,2016-01-02 10:00:00,270.243545532227,8.58306884765625e-06,10
