"TimeSeriesID","Year","Latitude","Longitude","Country","growth_rate","logval_prev","temp_prev","precip_prev","extTemp_prev","extPrecip_prev","extTemp_abslat","extPrecip_abslat"
"G8637",2013,44.26627,6.275183589,"FRA",-0.384576047114056,1.90308998699194,8.72628627387989,878.555536270142,58,4,2567.44366,177.06508
"G8637",2014,44.26627,6.275183589,"FRA",0.1249387366083,1.51851393987789,7.94847350098777,1156.62217140198,20,6,885.3254,265.59762
"G8637",2015,44.26627,6.275183589,"FRA",0.347773399206307,1.64345267648619,8.85898007780453,1091.09115600586,29,8,1283.72183,354.13016
"G8637",2016,44.26627,6.275183589,"FRA",0.109144469425068,1.9912260756925,9.44834042553489,795.427322387695,69,6,3054.37263,265.59762
"G8637",2017,44.26627,6.275183589,"FRA",0.159700842867512,2.10037054511756,8.96624056393986,1008.14867019653,32,8,1416.52064,354.13016
"G7358",1991,48.69012,-0.744099437,"FRA",-0.0407940710291248,2.16136800223497,10.9040240945337,831.804037094116,25,5,1217.253,243.4506
"G7358",1992,48.69012,-0.744099437,"FRA",-0.0133639615579817,2.12057393120585,9.59668097474262,704.882621765137,3,4,146.07036,194.76048
"G7358",1993,48.69012,-0.744099437,"FRA",0.0295105975085383,2.10720996964787,10.103426911401,845.589399337769,4,6,194.76048,292.14072
"G7358",1994,48.69012,-0.744099437,"FRA",0.125730522574023,2.13672056715641,9.77525051064689,902.65679359436,5,5,243.4506,243.4506
"G7358",1995,48.69012,-0.744099437,"FRA",0.00236673327910708,2.26245108973043,10.926945718565,1163.39159011841,13,9,632.97156,438.21108
"G7358",1996,48.69012,-0.744099437,"FRA",0.202049797344573,2.26481782300954,10.8417227914888,994.729995727539,21,6,1022.49252,292.14072
"G7358",1997,48.69012,-0.744099437,"FRA",-0.0403563589895342,2.46686762035411,9.53056162502381,730.955839157105,10,4,486.9012,194.76048
"G7358",1998,48.69012,-0.744099437,"FRA",-0.253324992952301,2.42651126136458,10.7291888406832,909.409999847412,12,6,584.28144,292.14072
"G7358",1999,48.69012,-0.744099437,"FRA",0.121279957749319,2.17318626841227,10.4014578762664,978.016376495361,22,7,1071.18264,340.83084
"G7358",2000,48.69012,-0.744099437,"FRA",-0.19409568104403,2.29446622616159,11.0704865912869,1191.63393974304,5,8,243.4506,389.52096
"G7358",2001,48.69012,-0.744099437,"FRA",0.101026579202888,2.10037054511756,10.6978626153943,1196.53630256653,8,8,389.52096,389.52096
"G7358",2002,48.69012,-0.744099437,"FRA",-0.0400291220854765,2.20139712432045,10.5633648841893,1154.63829040527,11,9,535.59132,438.21108
"G7358",2003,48.69012,-0.744099437,"FRA",0.0317565961194868,2.16136800223497,10.8178288533808,1019.62685585022,8,6,389.52096,292.14072
"G7358",2004,48.69012,-0.744099437,"FRA",-0.00843316753686274,2.19312459835446,10.9751976361558,774.264335632324,32,4,1558.08384,194.76048
"G7358",2005,48.69012,-0.744099437,"FRA",0.00282929001886423,2.1846914308176,10.4694841909495,828.506231307983,15,5,730.3518,243.4506
"G7358",2006,48.69012,-0.744099437,"FRA",-0.108339474788838,2.18752072083646,10.5886160724239,782.567262649536,19,1,925.11228,48.69012
"G7358",2007,48.69012,-0.744099437,"FRA",-0.0705810742857071,2.07918124604762,10.8423252192807,933.912754058838,17,5,827.73204,243.4506
"G7358",2008,48.69012,-0.744099437,"FRA",-0.0895220793858436,2.00860017176192,10.5989432382802,996.088743209839,11,7,535.59132,340.83084
"G7358",2009,48.69012,-0.744099437,"FRA",-0.0269834896855936,1.91907809237607,10.2062096142378,969.932079315185,9,4,438.21108,194.76048
"G7358",2010,48.69012,-0.744099437,"FRA",-0.0660197999896539,1.89209460269048,10.3222409113357,900.813579559326,3,4,146.07036,194.76048
"G7358",2011,48.69012,-0.744099437,"FRA",0.234623037652785,1.82607480270083,9.48792612955452,774.916648864746,6,2,292.14072,97.38024
"G7358",2012,48.69012,-0.744099437,"FRA",-0.152212821474962,2.06069784035361,11.2631196827649,761.425018310547,28,7,1363.32336,340.83084
"G7358",2013,48.69012,-0.744099437,"FRA",-0.0696359281413945,1.90848501887865,10.2755626570766,987.04719543457,13,3,632.97156,146.07036
"G7358",2014,48.69012,-0.744099437,"FRA",0.161150909262745,1.83884909073726,10.1022444145865,980.891942977905,7,8,340.83084,389.52096
"G7343",1990,49.61343,-1.40407644,"FRA",0.118099312077995,1.68124123737559,12.1645905708069,619.357585906982,21,3,1041.88203,148.84029
"G7343",1991,49.61343,-1.40407644,"FRA",-0.0359125558906443,1.79934054945358,12.121222965467,724.915266036987,30,3,1488.4029,148.84029
"G7343",1992,49.61343,-1.40407644,"FRA",-0.00755313789044587,1.76342799356294,10.7443963090035,614.817142486572,4,1,198.45372,49.61343
"G7343",1993,49.61343,-1.40407644,"FRA",0,1.75587485567249,11.3308109957447,737.251758575439,4,2,198.45372,99.22686
"G7343",1994,49.61343,-1.40407644,"FRA",0.0434656937810902,1.75587485567249,11.0127614356612,863.465547561645,7,8,347.29401,396.90744
"G7343",1995,49.61343,-1.40407644,"FRA",0.0982865418368597,1.79934054945358,11.9468241164674,986.535549163818,14,11,694.58802,545.74773
"G7343",1996,49.61343,-1.40407644,"FRA",0.127678773974329,1.89762709129044,12.0243930433439,833.483219146729,17,7,843.42831,347.29401
"G7343",1997,49.61343,-1.40407644,"FRA",-0.0167056935028529,2.02530586526477,10.8389119014497,673.959493637085,14,4,694.58802,198.45372
"G7343",1998,49.61343,-1.40407644,"FRA",-0.216208482263664,2.00860017176192,11.7749860545816,756.056547164917,12,4,595.36116,198.45372
"G7343",1999,49.61343,-1.40407644,"FRA",0.152090982651915,1.79239168949825,11.709168260827,868.526697158814,14,6,694.58802,297.68058
"G7343",2000,49.61343,-1.40407644,"FRA",-0.131569315507313,1.94448267215017,12.2888646948828,947.725772857666,13,12,644.97459,595.36116
"G7343",2001,49.61343,-1.40407644,"FRA",0.14132915279647,1.81291335664286,11.8882053639285,1030.04193305969,10,7,496.1343,347.29401
